date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2021-10-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1400,0.76
2021-10-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,miscellaneous food,Salt,185,KG,actual,Retail,MMK,337,0.18
2021-10-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3213,1.75
2021-10-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,2173,1.18
2021-10-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,673,0.37
2021-10-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1400,0.76
2021-10-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,611,0.33
2021-10-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1450,0.79
2021-10-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,miscellaneous food,Salt,185,KG,actual,Retail,MMK,337,0.18
2021-10-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3427,1.87
2021-10-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,1346,0.73
2021-10-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,796,0.43
2021-10-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1450,0.79
2021-10-15,Kachin,Mohnyin,Hpakant,3283,25.61,96.31,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1600,0.87
2021-10-15,Kachin,Mohnyin,Hpakant,3283,25.61,96.31,miscellaneous food,Salt,185,KG,actual,Retail,MMK,306,0.17
2021-10-15,Kachin,Mohnyin,Hpakant,3283,25.61,96.31,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3366,1.83
2021-10-15,Kachin,Mohnyin,Hpakant,3283,25.61,96.31,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,1532,0.83
2021-10-15,Kachin,Mohnyin,Hpakant,3283,25.61,96.31,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,918,0.5
2021-10-15,Kachin,Mohnyin,Hpakant,3283,25.61,96.31,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1600,0.87
2021-10-15,Kachin,Mohnyin,Maw Wan Market,3282,25.61,96.31,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,846,0.46
2021-10-15,Kachin,Mohnyin,Maw Wan Market,3282,25.61,96.31,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1600,0.87
2021-10-15,Kachin,Mohnyin,Maw Wan Market,3282,25.61,96.31,miscellaneous food,Salt,185,KG,actual,Retail,MMK,306,0.17
2021-10-15,Kachin,Mohnyin,Maw Wan Market,3282,25.61,96.31,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3366,1.83
2021-10-15,Kachin,Mohnyin,Maw Wan Market,3282,25.61,96.31,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,1941,1.06
2021-10-15,Kachin,Mohnyin,Maw Wan Market,3282,25.61,96.31,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,918,0.5
2021-10-15,Kachin,Mohnyin,Maw Wan Market,3282,25.61,96.31,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1600,0.87
2021-10-15,Kachin,Mohnyin,Monyin Market,3315,24.78,96.36,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,752,0.41
2021-10-15,Kachin,Mohnyin,Monyin Market,3315,24.78,96.36,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1573,0.86
2021-10-15,Kachin,Mohnyin,Monyin Market,3315,24.78,96.36,miscellaneous food,Salt,185,KG,actual,Retail,MMK,367,0.2
2021-10-15,Kachin,Mohnyin,Monyin Market,3315,24.78,96.36,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3473,1.89
2021-10-15,Kachin,Mohnyin,Monyin Market,3315,24.78,96.36,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,1979,1.08
2021-10-15,Kachin,Mohnyin,Monyin Market,3315,24.78,96.36,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,551,0.3
2021-10-15,Kachin,Mohnyin,Monyin Market,3315,24.78,96.36,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1573,0.86
2021-10-15,Kachin,Myitkyina,Myitkyina Myoma Market,3321,25.39,97.39,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1800,0.98
2021-10-15,Kachin,Myitkyina,Myitkyina Myoma Market,3321,25.39,97.39,miscellaneous food,Salt,185,KG,actual,Retail,MMK,306,0.17
2021-10-15,Kachin,Myitkyina,Myitkyina Myoma Market,3321,25.39,97.39,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3244,1.77
2021-10-15,Kachin,Myitkyina,Myitkyina Myoma Market,3321,25.39,97.39,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,1958,1.07
2021-10-15,Kachin,Myitkyina,Myitkyina Myoma Market,3321,25.39,97.39,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,612,0.33
2021-10-15,Kachin,Myitkyina,Myitkyina Myoma Market,3321,25.39,97.39,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1800,0.98
2021-10-15,Kachin,Myitkyina,Sadung,1015,25.39,97.9,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,940,0.51
2021-10-15,Kachin,Myitkyina,Sadung,1015,25.39,97.9,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1500,0.82
2021-10-15,Kachin,Myitkyina,Sadung,1015,25.39,97.9,miscellaneous food,Salt,185,KG,actual,Retail,MMK,367,0.2
2021-10-15,Kachin,Myitkyina,Sadung,1015,25.39,97.9,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3366,1.83
2021-10-15,Kachin,Myitkyina,Sadung,1015,25.39,97.9,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,2142,1.17
2021-10-15,Kachin,Myitkyina,Sadung,1015,25.39,97.9,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,612,0.33
2021-10-15,Kachin,Myitkyina,Sadung,1015,25.39,97.9,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1500,0.82
2021-10-15,Kachin,Myitkyina,Sanpya ward,3322,25.39,97.39,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1700,0.93
2021-10-15,Kachin,Myitkyina,Sanpya ward,3322,25.39,97.39,miscellaneous food,Salt,185,KG,actual,Retail,MMK,367,0.2
2021-10-15,Kachin,Myitkyina,Sanpya ward,3322,25.39,97.39,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3672,2
2021-10-15,Kachin,Myitkyina,Sanpya ward,3322,25.39,97.39,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,2203,1.2
2021-10-15,Kachin,Myitkyina,Sanpya ward,3322,25.39,97.39,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,979,0.53
2021-10-15,Kachin,Myitkyina,Sanpya ward,3322,25.39,97.39,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1700,0.93
2021-10-15,Kachin,Myitkyina,Tanai Market,3348,26.36,96.72,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,1046,0.57
2021-10-15,Kachin,Myitkyina,Tanai Market,3348,26.36,96.72,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1507,0.82
2021-10-15,Kachin,Myitkyina,Tanai Market,3348,26.36,96.72,miscellaneous food,Salt,185,KG,actual,Retail,MMK,347,0.19
2021-10-15,Kachin,Myitkyina,Tanai Market,3348,26.36,96.72,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3631,1.98
2021-10-15,Kachin,Myitkyina,Tanai Market,3348,26.36,96.72,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,2448,1.33
2021-10-15,Kachin,Myitkyina,Tanai Market,3348,26.36,96.72,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,796,0.43
2021-10-15,Kachin,Myitkyina,Tanai Market,3348,26.36,96.72,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1507,0.82
2021-10-15,Kachin,Myitkyina,Waingmaw Myoma Market,3352,25.35,97.44,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,940,0.51
2021-10-15,Kachin,Myitkyina,Waingmaw Myoma Market,3352,25.35,97.44,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1400,0.76
2021-10-15,Kachin,Myitkyina,Waingmaw Myoma Market,3352,25.35,97.44,miscellaneous food,Salt,185,KG,actual,Retail,MMK,520,0.28
2021-10-15,Kachin,Myitkyina,Waingmaw Myoma Market,3352,25.35,97.44,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3060,1.67
2021-10-15,Kachin,Myitkyina,Waingmaw Myoma Market,3352,25.35,97.44,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,1788,0.97
2021-10-15,Kachin,Myitkyina,Waingmaw Myoma Market,3352,25.35,97.44,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,612,0.33
2021-10-15,Kachin,Myitkyina,Waingmaw Myoma Market,3352,25.35,97.44,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1400,0.76
2021-10-15,Kachin,Puta-O,Puta-O Myoma,6077,27.34,97.4,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,987,0.54
2021-10-15,Kachin,Puta-O,Puta-O Myoma,6077,27.34,97.4,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1700,0.93
2021-10-15,Kachin,Puta-O,Puta-O Myoma,6077,27.34,97.4,miscellaneous food,Salt,185,KG,actual,Retail,MMK,612,0.33
2021-10-15,Kachin,Puta-O,Puta-O Myoma,6077,27.34,97.4,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3305,1.8
2021-10-15,Kachin,Puta-O,Puta-O Myoma,6077,27.34,97.4,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,2451,1.34
2021-10-15,Kachin,Puta-O,Puta-O Myoma,6077,27.34,97.4,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,1224,0.67
2021-10-15,Kachin,Puta-O,Puta-O Myoma,6077,27.34,97.4,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1700,0.93
2021-10-15,Kayah,Loikaw,Thiri Mingalar Market,3301,19.67,97.21,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,705,0.38
2021-10-15,Kayah,Loikaw,Thiri Mingalar Market,3301,19.67,97.21,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1217,0.66
2021-10-15,Kayah,Loikaw,Thiri Mingalar Market,3301,19.67,97.21,miscellaneous food,Salt,185,KG,actual,Retail,MMK,306,0.17
2021-10-15,Kayah,Loikaw,Thiri Mingalar Market,3301,19.67,97.21,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3825,2.08
2021-10-15,Kayah,Loikaw,Thiri Mingalar Market,3301,19.67,97.21,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,2093,1.14
2021-10-15,Kayah,Loikaw,Thiri Mingalar Market,3301,19.67,97.21,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,661,0.36
2021-10-15,Kayah,Loikaw,Thiri Mingalar Market,3301,19.67,97.21,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1217,0.66
2021-10-15,Kayin,Hpa-An,Hlaing Bwe Myo Ma market,3280,17.13,97.82,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,705,0.38
2021-10-15,Kayin,Hpa-An,Hlaing Bwe Myo Ma market,3280,17.13,97.82,miscellaneous food,Salt,185,KG,actual,Retail,MMK,235,0.13
2021-10-15,Kayin,Hpa-An,Hlaing Bwe Myo Ma market,3280,17.13,97.82,oil and fats,Oil (palm),62,L,actual,Retail,MMK,2900,1.58
2021-10-15,Kayin,Hpa-An,Hlaing Bwe Myo Ma market,3280,17.13,97.82,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,1856,1.01
2021-10-15,Kayin,Hpa-An,Hlaing Bwe Myo Ma market,3280,17.13,97.82,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,571,0.31
2021-10-15,Kayin,Hpa-An,Thiri Market,5244,16.87,97.63,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,681,0.37
2021-10-15,Kayin,Hpa-An,Thiri Market,5244,16.87,97.63,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1400,0.76
2021-10-15,Kayin,Hpa-An,Thiri Market,5244,16.87,97.63,miscellaneous food,Salt,185,KG,actual,Retail,MMK,260,0.14
2021-10-15,Kayin,Hpa-An,Thiri Market,5244,16.87,97.63,oil and fats,Oil (palm),62,L,actual,Retail,MMK,2900,1.58
2021-10-15,Kayin,Hpa-An,Thiri Market,5244,16.87,97.63,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,2754,1.5
2021-10-15,Kayin,Hpa-An,Thiri Market,5244,16.87,97.63,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,673,0.37
2021-10-15,Kayin,Hpa-An,Thiri Market,5244,16.87,97.63,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1400,0.76
2021-10-15,Kayin,Hpa-An,Yae Baw Market,3281,16.88,97.64,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,658,0.36
2021-10-15,Kayin,Kawkareik,KawKareik Myo Ma Market,3286,16.56,98.24,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,681,0.37
2021-10-15,Kayin,Kawkareik,KawKareik Myo Ma Market,3286,16.56,98.24,miscellaneous food,Salt,185,KG,actual,Retail,MMK,245,0.13
2021-10-15,Kayin,Kawkareik,KawKareik Myo Ma Market,3286,16.56,98.24,oil and fats,Oil (palm),62,L,actual,Retail,MMK,2900,1.58
2021-10-15,Kayin,Kawkareik,KawKareik Myo Ma Market,3286,16.56,98.24,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,551,0.3
2021-10-15,Kayin,Myawaddy,Ba Yint Naung,3319,16.69,98.51,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,681,0.37
2021-10-15,Kayin,Myawaddy,Ba Yint Naung,3319,16.69,98.51,miscellaneous food,Salt,185,KG,actual,Retail,MMK,306,0.17
2021-10-15,Kayin,Myawaddy,Ba Yint Naung,3319,16.69,98.51,oil and fats,Oil (palm),62,L,actual,Retail,MMK,2900,1.58
2021-10-15,Kayin,Myawaddy,Ba Yint Naung,3319,16.69,98.51,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,1958,1.07
2021-10-15,Kayin,Myawaddy,Ba Yint Naung,3319,16.69,98.51,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,734,0.4
2021-10-15,Magway,Magway,Kanthar,3302,20.14,94.93,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,681,0.37
2021-10-15,Magway,Magway,Kanthar,3302,20.14,94.93,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1300,0.71
2021-10-15,Magway,Magway,Kanthar,3302,20.14,94.93,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3244,1.77
2021-10-15,Magway,Magway,Kanthar,3302,20.14,94.93,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,1839,1
2021-10-15,Magway,Magway,Kanthar,3302,20.14,94.93,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,704,0.38
2021-10-15,Magway,Magway,Kanthar,3302,20.14,94.93,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1300,0.71
2021-10-15,Magway,Magway,Natmauk Myoma Market,5225,20.35,95.4,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,752,0.41
2021-10-15,Magway,Magway,Natmauk Myoma Market,5225,20.35,95.4,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1267,0.69
2021-10-15,Magway,Magway,Natmauk Myoma Market,5225,20.35,95.4,miscellaneous food,Salt,185,KG,actual,Retail,MMK,245,0.13
2021-10-15,Magway,Magway,Natmauk Myoma Market,5225,20.35,95.4,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3060,1.67
2021-10-15,Magway,Magway,Natmauk Myoma Market,5225,20.35,95.4,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,1975,1.08
2021-10-15,Magway,Magway,Natmauk Myoma Market,5225,20.35,95.4,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1267,0.69
2021-10-15,Magway,Minbu,Minbu Myo Ma Market,3308,20.17,94.88,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,705,0.38
2021-10-15,Magway,Minbu,Minbu Myo Ma Market,3308,20.17,94.88,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1233,0.67
2021-10-15,Magway,Minbu,Minbu Myo Ma Market,3308,20.17,94.88,miscellaneous food,Salt,185,KG,actual,Retail,MMK,326,0.18
2021-10-15,Magway,Minbu,Minbu Myo Ma Market,3308,20.17,94.88,oil and fats,Oil (palm),62,L,actual,Retail,MMK,2866,1.56
2021-10-15,Magway,Minbu,Minbu Myo Ma Market,3308,20.17,94.88,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,1890,1.03
2021-10-15,Magway,Minbu,Minbu Myo Ma Market,3308,20.17,94.88,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,612,0.33
2021-10-15,Magway,Minbu,Minbu Myo Ma Market,3308,20.17,94.88,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1233,0.67
2021-10-15,Magway,Pakokku,Pakokku Myo Ma Market,1664,21.33,95.1,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,641,0.35
2021-10-15,Magway,Pakokku,Pakokku Myo Ma Market,1664,21.33,95.1,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1300,0.71
2021-10-15,Magway,Pakokku,Pakokku Myo Ma Market,1664,21.33,95.1,miscellaneous food,Salt,185,KG,actual,Retail,MMK,210,0.11
2021-10-15,Magway,Pakokku,Pakokku Myo Ma Market,1664,21.33,95.1,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3080,1.68
2021-10-15,Magway,Pakokku,Pakokku Myo Ma Market,1664,21.33,95.1,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,1839,1
2021-10-15,Magway,Pakokku,Pakokku Myo Ma Market,1664,21.33,95.1,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,490,0.27
2021-10-15,Magway,Pakokku,Pakokku Myo Ma Market,1664,21.33,95.1,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1300,0.71
2021-10-15,Mandalay,Mandalay,Mingalar,6084,21.97,96.1,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,979,0.53
2021-10-15,Mandalay,Mandalay,Mingalar,6084,21.97,96.1,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1350,0.74
2021-10-15,Mandalay,Mandalay,Mingalar,6084,21.97,96.1,miscellaneous food,Salt,185,KG,actual,Retail,MMK,370,0.2
2021-10-15,Mandalay,Mandalay,Mingalar,6084,21.97,96.1,oil and fats,Oil (palm),62,L,actual,Retail,MMK,2886.5,1.57
2021-10-15,Mandalay,Mandalay,Mingalar,6084,21.97,96.1,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,1944.5,1.06
2021-10-15,Mandalay,Mandalay,Mingalar,6084,21.97,96.1,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,742,0.4
2021-10-15,Mandalay,Mandalay,Mingalar,6084,21.97,96.1,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1350,0.74
2021-10-15,Mandalay,Mandalay,MyoHaung,6086,21.94,96.08,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,924,0.5
2021-10-15,Mandalay,Mandalay,MyoHaung,6086,21.94,96.08,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,1200,0.65
2021-10-15,Mandalay,Mandalay,MyoHaung,6086,21.94,96.08,miscellaneous food,Salt,185,KG,actual,Retail,MMK,275,0.15
2021-10-15,Mandalay,Mandalay,MyoHaung,6086,21.94,96.08,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3672,2
